ID,Title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,quantity_to_sell_on_facebook,google_product_category,fb_product_category,color,gender,age_group,size,shipping,shipping_weight
KA-B07FY5582,Tetris Video Game Keychain Lanyard,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑",In stock,New,18.56,12.38,https://facebook.com,https://i.ebayimg.com/images/g/HgoAAOSwqhphJarD/s-l1600.jpg,https://i.ebayimg.com/images/g/LEEAAOSwMBdhJaq9/s-l1600.jpg,Eastex,50,"Apparel & Accessories > Handbag & Wallet Accessories > Lanyards
",Jewelry & Watches > Jewelry,multi-color,unisex,all ages,all,,
KA-B07FY5583,Classic Nintendo Video Game Collectable Keychain Lanyard,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑",In stock,New,19.1,12.74,https://facebook.com,https://i.ebayimg.com/images/g/LqgAAOSwloNhJach/s-l1600.jpg,https://i.ebayimg.com/images/g/aVYAAOSwSLJhJacb/s-l1600.jpg,Eastex,9,"Apparel & Accessories > Handbag & Wallet Accessories > Lanyards
",Jewelry & Watches > Jewelry,multi-color,unisex,all ages,all,,
KA-B07FY5584,Plush Minecraft Bee Stuffed Toy with Tags,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑",In stock,New,56.23,37.49,https://facebook.com,https://i.ebayimg.com/images/g/dfsAAOSw-yph62ff/s-l1600.jpg,https://i.ebayimg.com/images/g/nzYAAOSwHjFh62fk/s-l1600.jpg,Jinx,50,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Animals
",Toys & Games > Stuffed Animals & Plush Toys,multi-color,unisex,all ages,all,,
KA-B07FY5585,Poppy Playtime Huggy Wuggy Figure Plush Stuffed Toy,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑",In stock,New,31.48,20.99,https://facebook.com,https://i.ebayimg.com/images/g/EpwAAOSwxcViJVDw/s-l500.jpg,https://i.ebayimg.com/images/g/EpwAAOSwxcViJVDw/s-l500.jpg,Hugggyplush,50,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Animals
",Toys & Games > Stuffed Animals & Plush Toys,multi-color,unisex,all ages,all,,
KA-B07FY5586,Poppy Playtime Kissy Missy Character Plush Stuffed Toy,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑",In stock,New,31.48,20.99,https://facebook.com,https://i.ebayimg.com/images/g/eucAAOSwUKRiJVED/s-l500.jpg,https://i.ebayimg.com/images/g/eucAAOSwUKRiJVED/s-l500.jpg,Hugggyplush,50,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Animals
",Toys & Games > Stuffed Animals & Plush Toys,multi-color,unisex,all ages,all,,
KA-B07FY5587,Official Licensed Pokemon Pikachu Authentic Stuffed Plush Toy,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑",In stock,New,29.14,19.43,https://facebook.com,https://i.ebayimg.com/images/g/chsAAOSwppde7tao/s-l1600.jpg,https://i.ebayimg.com/images/g/EcEAAOSwFghe7tbX/s-l1600.jpg,Pokemon,50,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Animals
",Toys & Games > Stuffed Animals & Plush Toys,multi-color,unisex,all ages,all,,
KA-B07FY5588,Official Licensed Pokemon Psyduck Stuffed Plush Toy,"📦This item is new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑 ",In stock,New,35.89,23.93,https://facebook.com,https://i.ebayimg.com/images/g/1AEAAOSw4R5h18ax/s-l1600.jpg,https://i.ebayimg.com/images/g/ByAAAOSwOzFh18ay/s-l1600.jpg,Pokemon,50,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Animals
",Toys & Games > Stuffed Animals & Plush Toys,multi-color,unisex,all ages,all,,
KA-B07FY5589,Official Pokemon Squirtle Stuffed Plush Toy,"📦This item is new in its original packaging.  ✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.  🚚On average it will take about 3-7 business days to arrive.  ✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.  💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.  ⏩Supply is limited, so get yours now!  📑ABOUT THIS ITEM📑",In stock,New,35.89,23.93,https://facebook.com,https://i.ebayimg.com/images/g/GzIAAOSwNJxfF9dE/s-l1600.jpg,https://i.ebayimg.com/images/g/aegAAOSw6flfF9da/s-l1600.jpg,Toy Factory,50,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Animals
",Toys & Games > Stuffed Animals & Plush Toys,multi-color,unisex,all ages,all,,
KA-B07FY5590,Minecraft Classic Pixel LED Sword with Lights and Sound FX,"✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.
📦This item is new in its original packaging. 🚚On average it will take about 3-7 business days to arrive.
✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.
💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.
⏩Supply is limited, so get yours now!
📑ABOUT THIS ITEM📑Ultimate sword party pack for pixel craft play
Color Changing Light.
Great Halloween Sword Props.
Great Sounds, Batteries included!
Diamond Pixel Sword.
Large and over sized.
Approximately 24"" long",In stock,New,22.48,14.99,https://facebook.com,https://i.ebayimg.com/images/g/r7IAAOSwVJVhtT4U/s-l500.jpg,https://i.ebayimg.com/images/g/hiQAAOSwjJVhtT4h/s-l500.jpg,ABC Trading,50,Toys & Games > Toys > Toy Weapon & Gadget Accessories,Toys & Games > Electronic Toys,multi-color,unisex,all ages,all,,
KA-B09K4TWYCB,Dumbbell Workouts + Bodyweight Workouts + Set of 4 Workout Charts,"📦This item is brand new in its original packaging.

✅If this listing is up, IT IS AVAILABLE on a First Come First Serve basis.

🚚On average it will take about 3-7 business days to arrive.

✅Your order is covered by Facebook purchase protection. There is also a 30 day return policy for legitimate return reasons.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

📑ABOUT THIS ITEM📑

Set of 4 Posters Made in the USA. Posters are 18"" x 24 in size. High-quality 3 MIL lamination for added durability. Tear Resistant Palace Learning 4 Pack - Dumbbell Workouts + Bodyweight Workouts + Stretching Exercises + Resistance Bands - Set of 4 Workout Charts (18 x 24 , LAMINATED)

🛒Click “BUY NOW” to purchase.

💕Customer service is our main priority, please give us the opportunity to fix an issue before leaving feedback.

⏩Supply is limited, so get yours now!

",In stock,new,22.48,14.99,https://facebook.com,https://m.media-amazon.com/images/I/91rF3H8W37L._AC_SL1500_.jpg,"https://m.media-amazon.com/images/I/91jsFjJ6tGL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81hiT81YiTL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81G6n7wctSL._AC_SL1500_.jpg,,,,,,",Palace Learning,50,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork
","Home > Home Goods > Decorative Accents > Posters, Prints, & Visual Artwork",multi-color,unisex,adult,all,,
